Date,Open,High,Low,Close,Adj Close,Volume
2023-10-31,6315.0,6435.0,6315.0,6325.0,6203.048828125,86735
2023-11-01,6385.0,6515.0,6350.0,6515.0,6389.3857421875,10492
2023-11-02,6500.0,6500.0,6430.0,6460.0,6335.4462890625,9360
2023-11-03,6480.0,6480.0,6420.0,6450.0,6325.638671875,3961
2023-11-06,6470.0,6590.0,6470.0,6590.0,6462.939453125,24491
2023-11-07,6600.0,6655.0,6565.0,6650.0,6521.78271484375,18557
2023-11-08,6670.0,6725.0,6615.0,6660.0,6531.58984375,4208
2023-11-09,6610.0,6705.0,6610.0,6665.0,6536.49365234375,5959
2023-11-10,6660.0,6660.0,6565.0,6590.0,6462.939453125,2431
2023-11-13,6620.0,6635.0,6550.0,6590.0,6462.939453125,1312
2023-11-14,6590.0,6655.0,6590.0,6605.0,6477.650390625,4960
2023-11-15,6655.0,6700.0,6580.0,6610.0,6482.55419921875,7397
2023-11-16,6610.0,6625.0,6555.0,6580.0,6453.13232421875,1463
2023-11-17,6605.0,6605.0,6500.0,6515.0,6389.3857421875,2240
2023-11-20,6520.0,6570.0,6520.0,6555.0,6428.6142578125,6450
2023-11-21,6625.0,6625.0,6535.0,6550.0,6423.7109375,8419
2023-11-22,6555.0,6555.0,6505.0,6540.0,6413.90380859375,2989
2023-11-23,6540.0,6540.0,6495.0,6500.0,6374.6748046875,3159
2023-11-24,6500.0,6540.0,6490.0,6495.0,6369.771484375,7061
2023-11-27,6495.0,6555.0,6495.0,6505.0,6379.57861328125,1147
2023-11-28,6560.0,6560.0,6495.0,6495.0,6369.771484375,3068
2023-11-29,6495.0,6495.0,6400.0,6400.0,6276.60302734375,2991
2023-11-30,6400.0,6415.0,6370.0,6410.0,6286.41015625,2672
2023-12-01,6410.0,6410.0,6355.0,6370.0,6247.18115234375,24809
2023-12-04,6415.0,6415.0,6340.0,6365.0,6242.27783203125,2638
2023-12-05,6370.0,6475.0,6330.0,6460.0,6335.4462890625,8837
2023-12-06,6455.0,6465.0,6435.0,6450.0,6325.638671875,3950
2023-12-07,6445.0,6445.0,6370.0,6375.0,6252.0849609375,6746
2023-12-08,6415.0,6415.0,6340.0,6370.0,6247.18115234375,1788
2023-12-11,6380.0,6395.0,6355.0,6375.0,6252.0849609375,2423
2023-12-12,6435.0,6435.0,6385.0,6395.0,6271.69921875,9048
2023-12-13,6345.0,6430.0,6345.0,6420.0,6296.21728515625,5839
2023-12-14,6440.0,6520.0,6440.0,6470.0,6345.25341796875,5070
2023-12-15,6470.0,6500.0,6450.0,6465.0,6340.349609375,7325
2023-12-18,6485.0,6490.0,6440.0,6490.0,6364.86767578125,4715
2023-12-19,6490.0,6550.0,6465.0,6540.0,6413.90380859375,3343
2023-12-20,6540.0,6595.0,6540.0,6570.0,6443.3251953125,4152
2023-12-21,6530.0,6575.0,6520.0,6525.0,6399.19287109375,2609
2023-12-22,6530.0,6540.0,6510.0,6530.0,6404.09619140625,5201
2023-12-26,6530.0,6560.0,6510.0,6560.0,6433.51806640625,2243
2023-12-27,6580.0,6595.0,6520.0,6525.0,6399.19287109375,13021
2023-12-28,6585.0,6650.0,6560.0,6650.0,6521.78271484375,12283
2024-01-02,6660.0,6685.0,6605.0,6665.0,6536.49365234375,22000
2024-01-03,6605.0,6620.0,6535.0,6555.0,6428.6142578125,20171
2024-01-04,6555.0,6555.0,6485.0,6500.0,6374.6748046875,26773
2024-01-05,6510.0,6535.0,6470.0,6490.0,6364.86767578125,5561
2024-01-08,6520.0,6520.0,6440.0,6465.0,6340.349609375,4415
2024-01-09,6535.0,6535.0,6475.0,6495.0,6369.771484375,5637
2024-01-10,6535.0,6535.0,6470.0,6475.0,6350.15673828125,6128
2024-01-11,6480.0,6480.0,6425.0,6425.0,6301.12109375,4283
2024-01-12,6425.0,6425.0,6335.0,6375.0,6252.0849609375,3016
2024-01-15,6405.0,6405.0,6330.0,6345.0,6222.66357421875,2637
2024-01-16,6315.0,6315.0,6195.0,6210.0,6090.26611328125,17125
2024-01-17,6215.0,6215.0,6065.0,6075.0,5957.869140625,16613
2024-01-19,6185.0,6195.0,6135.0,6155.0,6036.32666015625,7886
2024-01-22,6200.0,6200.0,6140.0,6175.0,6055.94091796875,6317
2024-01-23,6220.0,6250.0,6145.0,6220.0,6100.0732421875,13043
2024-01-24,6265.0,6265.0,6210.0,6220.0,6100.0732421875,2147582
2024-01-25,6250.0,6260.0,6190.0,6260.0,6139.30224609375,4906
2024-01-26,6240.0,6310.0,6200.0,6255.0,6134.3984375,21817
2024-01-29,6295.0,6295.0,6225.0,6270.0,6149.109375,9935
2024-01-30,6310.0,6310.0,6260.0,6265.0,6144.2060546875,11137
2024-01-31,6265.0,6265.0,6100.0,6130.0,6011.80859375,15947
2024-02-01,6115.0,6175.0,6085.0,6165.0,6046.1337890625,28088
2024-02-02,6305.0,6340.0,6210.0,6290.0,6168.7236328125,24844
2024-02-05,6315.0,6315.0,6200.0,6245.0,6124.59130859375,46066
2024-02-06,6250.0,6270.0,6185.0,6235.0,6114.7841796875,4103
2024-02-07,6305.0,6305.0,6245.0,6270.0,6149.109375,4055
2024-02-08,6330.0,6330.0,6235.0,6240.0,6119.68798828125,7434
2024-02-13,6300.0,6340.0,6205.0,6215.0,6095.169921875,5338
2024-02-14,6185.0,6185.0,6140.0,6165.0,6046.1337890625,8850
2024-02-15,6200.0,6265.0,6175.0,6185.0,6065.74853515625,34009
2024-02-16,6250.0,6280.0,6185.0,6245.0,6124.59130859375,4621
2024-02-19,6265.0,6305.0,6240.0,6300.0,6178.53125,48382
2024-02-20,6315.0,6325.0,6260.0,6280.0,6158.91650390625,9673
2024-02-21,6300.0,6300.0,6250.0,6265.0,6144.2060546875,4544
2024-02-22,6335.0,6335.0,6245.0,6245.0,6124.59130859375,6566
2024-02-23,6285.0,6290.0,6230.0,6260.0,6139.30224609375,72512
2024-02-26,6285.0,6285.0,6165.0,6165.0,6046.1337890625,5940
2024-02-27,6220.0,6220.0,6105.0,6120.0,6002.00146484375,16921
2024-02-28,6110.0,6170.0,6110.0,6170.0,6051.03759765625,8178
2024-02-29,6155.0,6180.0,6090.0,6125.0,6006.9052734375,12707
2024-03-04,6165.0,6190.0,6110.0,6110.0,5992.1943359375,16887
2024-03-05,6105.0,6135.0,6065.0,6075.0,5957.869140625,12510
2024-03-06,6090.0,6130.0,6055.0,6100.0,5982.38720703125,8410
2024-03-07,6120.0,6120.0,5990.0,6010.0,5894.12255859375,22256
2024-03-08,6045.0,6080.0,6045.0,6070.0,5952.9658203125,1600662
2024-03-11,6085.0,6115.0,6040.0,6090.0,5972.580078125,27476
2024-03-12,6145.0,6145.0,6055.0,6090.0,5972.580078125,4951
2024-03-13,6130.0,6130.0,6045.0,6060.0,5943.158203125,16328
2024-03-14,6065.0,6110.0,6060.0,6095.0,5977.4833984375,15668
2024-03-15,6100.0,6100.0,6040.0,6045.0,5928.44775390625,26993
2024-03-18,6085.0,6105.0,6035.0,6060.0,5943.158203125,19424
2024-03-19,6060.0,6080.0,6025.0,6030.0,5913.73681640625,10260
2024-03-20,6085.0,6100.0,6050.0,6070.0,5952.9658203125,16013
2024-03-21,6080.0,6115.0,6080.0,6100.0,5982.38720703125,15908
2024-03-22,6110.0,6205.0,6105.0,6170.0,6051.03759765625,36449
2024-03-25,6175.0,6220.0,6145.0,6195.0,6075.5556640625,21187
2024-03-26,6240.0,6240.0,6200.0,6230.0,6109.880859375,6755
2024-03-27,6195.0,6265.0,6195.0,6250.0,6129.4951171875,5547
2024-03-28,6265.0,6285.0,6235.0,6240.0,6119.68798828125,23449
2024-03-29,6245.0,6250.0,6200.0,6210.0,6090.26611328125,9965
2024-04-01,6250.0,6415.0,6235.0,6390.0,6266.7958984375,33374
2024-04-02,6390.0,6415.0,6340.0,6375.0,6252.0849609375,17326
2024-04-03,6375.0,6410.0,6325.0,6380.0,6256.98876953125,19889
2024-04-04,6435.0,6435.0,6330.0,6355.0,6232.470703125,6396
2024-04-05,6320.0,6375.0,6315.0,6315.0,6193.24169921875,25965
2024-04-08,6335.0,6350.0,6280.0,6300.0,6178.53125,36261
2024-04-09,6370.0,6370.0,6245.0,6245.0,6124.59130859375,19246
2024-04-11,6190.0,6250.0,6150.0,6215.0,6095.169921875,12472
2024-04-12,6225.0,6285.0,6220.0,6245.0,6124.59130859375,10235
2024-04-15,6200.0,6290.0,6200.0,6275.0,6154.01318359375,25276
2024-04-16,6270.0,6355.0,6270.0,6295.0,6173.62744140625,18531
2024-04-17,6325.0,6430.0,6325.0,6360.0,6237.3740234375,18098
2024-04-18,6405.0,6495.0,6405.0,6440.0,6315.83154296875,32620
2024-04-19,6425.0,6470.0,6355.0,6395.0,6271.69921875,57906
2024-04-22,6455.0,6510.0,6450.0,6505.0,6379.57861328125,35413
2024-04-23,6505.0,6525.0,6470.0,6485.0,6359.9638671875,27871
2024-04-24,6515.0,6535.0,6485.0,6535.0,6409.0,18180
2024-04-25,6495.0,6550.0,6470.0,6495.0,6369.771484375,9169
2024-04-26,6525.0,6555.0,6495.0,6535.0,6409.0,12394
2024-04-29,6475.0,6520.0,6465.0,6505.0,6505.0,27764
2024-04-30,6565.0,6665.0,6540.0,6640.0,6640.0,49024
2024-05-02,6670.0,6745.0,6640.0,6705.0,6705.0,82987
2024-05-03,6710.0,6720.0,6680.0,6710.0,6710.0,26535
2024-05-07,6720.0,6750.0,6680.0,6720.0,6720.0,21484
2024-05-08,6735.0,6735.0,6650.0,6680.0,6680.0,15551
2024-05-09,6690.0,6775.0,6690.0,6765.0,6765.0,48735
2024-05-10,6810.0,6875.0,6770.0,6855.0,6855.0,18214
2024-05-13,6885.0,6915.0,6825.0,6860.0,6860.0,13401
2024-05-14,6855.0,6880.0,6770.0,6795.0,6795.0,25227
2024-05-16,6840.0,6855.0,6800.0,6845.0,6845.0,12983
2024-05-17,6900.0,6945.0,6895.0,6895.0,6895.0,15884
2024-05-20,6945.0,7070.0,6945.0,6980.0,6980.0,56371
2024-05-21,6995.0,7060.0,6955.0,7000.0,7000.0,25592
2024-05-22,7005.0,7150.0,7005.0,7095.0,7095.0,41328
2024-05-23,7080.0,7140.0,7020.0,7020.0,7020.0,18385
2024-05-24,6995.0,7055.0,6975.0,7015.0,7015.0,24433
2024-05-27,7075.0,7115.0,7015.0,7040.0,7040.0,28339
2024-05-28,7045.0,7075.0,6950.0,6985.0,6985.0,29455
2024-05-29,6980.0,7025.0,6955.0,7015.0,7015.0,35541
2024-05-30,6990.0,7055.0,6980.0,7000.0,7000.0,13780
2024-05-31,7045.0,7140.0,7000.0,7040.0,7040.0,227899
2024-06-03,7085.0,7125.0,7035.0,7095.0,7095.0,33984
2024-06-04,7070.0,7070.0,6910.0,6915.0,6915.0,15996
2024-06-05,6910.0,6975.0,6890.0,6925.0,6925.0,32430
2024-06-07,7010.0,7050.0,6995.0,7010.0,7010.0,33649
2024-06-10,6980.0,7130.0,6915.0,7095.0,7095.0,25167
2024-06-11,7130.0,7240.0,7070.0,7085.0,7085.0,22964
2024-06-12,7130.0,7285.0,7130.0,7285.0,7285.0,28378
2024-06-13,7310.0,7400.0,7265.0,7295.0,7295.0,28608
2024-06-14,7315.0,7400.0,7240.0,7350.0,7350.0,20569
2024-06-17,7380.0,7425.0,7325.0,7405.0,7405.0,19795
2024-06-18,7450.0,7450.0,7330.0,7355.0,7355.0,28153
2024-06-19,7385.0,7395.0,7160.0,7220.0,7220.0,62565
2024-06-20,7220.0,7240.0,7110.0,7125.0,7125.0,101194
2024-06-21,7130.0,7200.0,7050.0,7165.0,7165.0,45668
2024-06-24,7205.0,7205.0,7065.0,7080.0,7080.0,11112
2024-06-25,7125.0,7135.0,7035.0,7070.0,7070.0,22315
2024-06-26,7055.0,7125.0,7010.0,7120.0,7120.0,10698
2024-06-27,7115.0,7150.0,7040.0,7070.0,7070.0,6952
2024-06-28,7075.0,7080.0,7000.0,7055.0,7055.0,9000
2024-07-01,7075.0,7075.0,6950.0,6975.0,6975.0,16698
2024-07-02,6930.0,6955.0,6810.0,6870.0,6870.0,26377
2024-07-03,6915.0,6915.0,6710.0,6755.0,6755.0,46337
2024-07-04,6790.0,6790.0,6675.0,6720.0,6720.0,13098
2024-07-05,6755.0,6795.0,6710.0,6745.0,6745.0,9138
2024-07-08,6725.0,6785.0,6710.0,6765.0,6765.0,10672
2024-07-09,6825.0,6825.0,6785.0,6785.0,6785.0,8602
2024-07-10,6815.0,6815.0,6770.0,6810.0,6810.0,5672
2024-07-11,6835.0,6845.0,6780.0,6790.0,6790.0,9444
2024-07-12,6830.0,6840.0,6775.0,6810.0,6810.0,21167
2024-07-15,6835.0,6835.0,6775.0,6795.0,6795.0,31450
2024-07-16,6810.0,6810.0,6715.0,6725.0,6725.0,7832
2024-07-17,6770.0,6880.0,6770.0,6875.0,6875.0,15751
2024-07-18,6885.0,6950.0,6820.0,6930.0,6930.0,20271
2024-07-19,6900.0,6900.0,6775.0,6840.0,6840.0,10270
2024-07-22,6835.0,6965.0,6815.0,6965.0,6965.0,13317
2024-07-23,6965.0,7010.0,6950.0,7010.0,7010.0,14593
2024-07-24,7005.0,7070.0,6975.0,7070.0,7070.0,24465
2024-07-25,7075.0,7075.0,6950.0,6950.0,6950.0,39741
2024-07-26,7010.0,7010.0,6920.0,6920.0,6920.0,9162
2024-07-29,6945.0,7075.0,6915.0,7075.0,7075.0,26733
2024-07-30,7035.0,7050.0,6980.0,7000.0,7000.0,27497
2024-07-31,7005.0,7105.0,7000.0,7055.0,7055.0,8657
2024-08-01,7055.0,7110.0,7025.0,7060.0,7060.0,24439
2024-08-02,6990.0,7005.0,6915.0,6940.0,6940.0,35998
2024-08-05,6835.0,6850.0,6315.0,6430.0,6430.0,45304
2024-08-06,6650.0,6790.0,6565.0,6650.0,6650.0,30716
2024-08-07,6405.0,6560.0,6370.0,6515.0,6515.0,26106
2024-08-08,6510.0,6520.0,6440.0,6470.0,6470.0,5702
2024-08-09,6560.0,6610.0,6560.0,6600.0,6600.0,12664
2024-08-12,6645.0,6645.0,6570.0,6610.0,6610.0,2583
2024-08-13,6605.0,6640.0,6550.0,6590.0,6590.0,104139
