Date,Open,High,Low,Close,Adj Close,Volume
2023-08-16,27615.0,27630.0,27110.0,27170.0,27115.251953125,107398
2023-08-17,27175.0,27300.0,26740.0,26840.0,26785.916015625,116356
2023-08-18,27195.0,27600.0,26845.0,26895.0,26840.8046875,117288
2023-08-21,26885.0,27320.0,26880.0,26920.0,26865.75390625,84096
2023-08-22,26915.0,27070.0,26590.0,26700.0,26646.197265625,236674
2023-08-23,26705.0,26945.0,26400.0,26540.0,26486.51953125,70137
2023-08-24,26515.0,26970.0,26455.0,26890.0,26835.814453125,539373
2023-08-25,26645.0,26960.0,26645.0,26770.0,26716.056640625,34939
2023-08-28,26905.0,27020.0,26355.0,26520.0,26466.560546875,119214
2023-08-29,26710.0,27075.0,26640.0,27050.0,26995.4921875,42407
2023-08-30,27190.0,27270.0,27020.0,27225.0,27170.140625,49162
2023-08-31,27345.0,27440.0,26950.0,26980.0,26925.634765625,50395
2023-09-01,27195.0,27195.0,26540.0,26605.0,26551.388671875,59789
2023-09-04,26585.0,26675.0,26430.0,26635.0,26581.328125,19929
2023-09-05,26660.0,26905.0,26590.0,26895.0,26840.8046875,27491
2023-09-06,26790.0,27130.0,26785.0,27040.0,26985.513671875,67710
2023-09-07,26975.0,27330.0,26815.0,26885.0,26830.826171875,55105
2023-09-08,26910.0,27390.0,26905.0,27390.0,27334.80859375,54127
2023-09-11,27450.0,28130.0,27395.0,28130.0,28073.31640625,205369
2023-09-12,28185.0,28315.0,27660.0,27665.0,27609.25390625,192934
2023-09-13,27660.0,27820.0,27340.0,27380.0,27324.828125,112145
2023-09-14,27480.0,27725.0,27395.0,27725.0,27669.1328125,34474
2023-09-15,27635.0,27740.0,27500.0,27630.0,27574.32421875,68318
2023-09-18,27520.0,27910.0,27520.0,27610.0,27554.365234375,34924
2023-09-19,27605.0,27800.0,27480.0,27575.0,27519.435546875,80037
2023-09-20,27500.0,27500.0,26955.0,27080.0,27025.431640625,56688
2023-09-21,26895.0,27040.0,26450.0,26555.0,26501.490234375,113065
2023-09-22,26250.0,26445.0,26140.0,26250.0,26197.10546875,32137
2023-09-25,26135.0,26390.0,26065.0,26125.0,26072.357421875,23828
2023-09-26,26160.0,26160.0,25630.0,25645.0,25593.32421875,79606
2023-09-27,25530.0,26330.0,25525.0,26295.0,26242.013671875,128144
2023-10-04,26030.0,26100.0,25580.0,25710.0,25658.193359375,131138
2023-10-05,25800.0,26270.0,25430.0,25430.0,25378.7578125,56888
2023-10-06,25700.0,26405.0,25675.0,26235.0,26182.134765625,60333
2023-10-10,26360.0,26800.0,25955.0,26055.0,26002.498046875,49914
2023-10-11,26400.0,26480.0,26230.0,26370.0,26316.86328125,26735
2023-10-12,26430.0,26610.0,26270.0,26570.0,26516.4609375,18842
2023-10-13,26460.0,26465.0,26020.0,26155.0,26102.296875,33632
2023-10-16,25960.0,26115.0,25800.0,25990.0,25937.62890625,56806
2023-10-17,26010.0,26210.0,25845.0,25935.0,25882.740234375,34262
2023-10-18,25770.0,25770.0,24920.0,24930.0,24879.765625,152597
2023-10-19,24630.0,24995.0,24495.0,24555.0,24505.51953125,80603
2023-10-20,24310.0,24700.0,24175.0,24450.0,24400.732421875,73562
2023-10-23,24420.0,24700.0,24160.0,24420.0,24370.79296875,73928
2023-10-24,24465.0,25250.0,24395.0,25245.0,25194.130859375,92470
2023-10-25,25170.0,25270.0,24860.0,25025.0,24974.57421875,42805
2023-10-26,24650.0,24985.0,24570.0,24880.0,24829.865234375,30795
2023-10-27,24970.0,25225.0,24730.0,24995.0,24944.6328125,29926
2023-10-30,24835.0,25180.0,24835.0,25065.0,25014.4921875,30712
2023-10-31,25045.0,25215.0,24755.0,24865.0,24814.896484375,27299
2023-11-01,24990.0,25055.0,24825.0,24975.0,24924.673828125,17405
2023-11-02,25175.0,25610.0,25175.0,25580.0,25528.455078125,33040
2023-11-03,25700.0,25700.0,25315.0,25590.0,25538.435546875,32445
2023-11-06,25950.0,26935.0,25850.0,26935.0,26880.724609375,88889
2023-11-07,27100.0,27110.0,26365.0,26685.0,26631.228515625,116700
2023-11-08,26850.0,27095.0,26720.0,26790.0,26736.017578125,109939
2023-11-09,26845.0,26945.0,26585.0,26585.0,26531.4296875,34860
2023-11-10,26435.0,26680.0,26285.0,26510.0,26456.580078125,32429
2023-11-13,26555.0,26670.0,26040.0,26125.0,26072.357421875,35566
2023-11-14,26275.0,26600.0,26275.0,26470.0,26416.662109375,51282
2023-11-15,26865.0,27210.0,26700.0,27210.0,27155.169921875,68715
2023-11-16,27155.0,27255.0,26970.0,27205.0,27150.1796875,54237
2023-11-17,27190.0,27315.0,27015.0,27080.0,27025.431640625,73377
2023-11-20,27100.0,27335.0,27000.0,27335.0,27279.91796875,71996
2023-11-21,27340.0,27610.0,27265.0,27575.0,27519.435546875,74267
2023-11-22,27395.0,27620.0,27280.0,27480.0,27424.626953125,107806
2023-11-23,27500.0,27750.0,27410.0,27715.0,27659.15234375,56561
2023-11-24,27710.0,27770.0,27220.0,27365.0,27309.857421875,105458
2023-11-27,27170.0,27410.0,26845.0,27040.0,26985.513671875,87322
2023-11-28,27040.0,27535.0,27030.0,27535.0,27479.515625,45182
2023-11-29,27365.0,27515.0,27075.0,27175.0,27120.240234375,54239
2023-11-30,26975.0,27240.0,26970.0,27240.0,27185.109375,262463
2023-12-01,27220.0,27440.0,27120.0,27160.0,27105.271484375,28679
2023-12-04,27240.0,27240.0,26910.0,27010.0,26955.57421875,22556
2023-12-05,26970.0,27250.0,26895.0,27140.0,27085.310546875,30469
2023-12-06,27140.0,27175.0,26880.0,26880.0,26825.8359375,34219
2023-12-07,26800.0,27015.0,26700.0,26785.0,26731.02734375,26378
2023-12-08,26915.0,27420.0,26815.0,27420.0,27364.748046875,55819
2023-12-11,27450.0,27880.0,27450.0,27880.0,27823.8203125,56443
2023-12-12,27815.0,28320.0,27815.0,28185.0,28128.205078125,177470
2023-12-13,28135.0,28150.0,27720.0,27850.0,27793.880859375,57689
2023-12-14,28150.0,28540.0,28060.0,28435.0,28377.701171875,187394
2023-12-15,28435.0,28545.0,27700.0,27795.0,27738.9921875,45044
2023-12-18,28070.0,28410.0,28045.0,28325.0,28267.923828125,62891
2023-12-19,28175.0,28720.0,28175.0,28720.0,28662.126953125,194877
2023-12-20,28790.0,29450.0,28725.0,29240.0,29181.080078125,564578
2023-12-21,29050.0,29580.0,29050.0,29425.0,29365.70703125,190747
2023-12-22,29485.0,29955.0,29485.0,29715.0,29655.123046875,251105
2023-12-26,29900.0,30205.0,29775.0,29990.0,29929.568359375,140874
2023-12-27,30075.0,30740.0,30070.0,30450.0,30388.640625,237255
2023-12-28,30450.0,31345.0,30390.0,31345.0,31281.837890625,167161
2024-01-02,31360.0,33130.0,31360.0,32835.0,32768.8359375,480443
2024-01-03,32695.0,32910.0,32350.0,32810.0,32743.88671875,360290
2024-01-04,32550.0,32550.0,31335.0,31370.0,31306.787109375,293628
2024-01-05,31310.0,31795.0,31185.0,31305.0,31241.91796875,190412
2024-01-08,31320.0,31455.0,30615.0,30615.0,30553.30859375,158714
2024-01-09,31020.0,31390.0,30995.0,31140.0,31077.251953125,208293
2024-01-10,31115.0,31240.0,30820.0,31090.0,31027.3515625,69426
2024-01-11,31120.0,31330.0,30480.0,30995.0,30932.54296875,144606
2024-01-12,30570.0,30880.0,30220.0,30370.0,30308.802734375,156844
2024-01-15,30385.0,30435.0,29635.0,29720.0,29660.11328125,90488
2024-01-16,30045.0,30235.0,29500.0,29840.0,29779.87109375,165259
2024-01-17,29830.0,29830.0,28770.0,28880.0,28821.8046875,114469
2024-01-19,28850.0,29090.0,28400.0,28490.0,28432.591796875,81724
2024-01-22,28730.0,29275.0,28540.0,29130.0,29071.30078125,86208
2024-01-23,29320.0,29670.0,29005.0,29340.0,29280.87890625,103357
2024-01-24,29335.0,29335.0,28825.0,28845.0,28786.875,34925
2024-01-25,28865.0,29210.0,28705.0,29100.0,29041.361328125,56612
2024-01-26,29030.0,29825.0,28840.0,29690.0,29630.173828125,63208
2024-01-29,29970.0,30690.0,29610.0,29695.0,29635.162109375,211737
2024-01-30,30045.0,30195.0,29805.0,30175.0,30114.1953125,50339
2024-01-31,30175.0,30175.0,29620.0,29790.0,29729.970703125,63097
2024-02-01,29520.0,29650.0,28960.0,29455.0,29395.646484375,102620
2024-02-02,29460.0,30435.0,29460.0,30435.0,30373.671875,83231
2024-02-05,30385.0,30425.0,29935.0,30050.0,29989.447265625,55173
2024-02-06,30070.0,30305.0,29835.0,30300.0,30238.943359375,57172
2024-02-07,30315.0,30635.0,30060.0,30130.0,30069.287109375,118289
2024-02-08,30120.0,30315.0,29825.0,30000.0,29939.548828125,84070
2024-02-13,30050.0,30830.0,30000.0,30830.0,30767.875,72910
2024-02-14,30375.0,30630.0,30195.0,30475.0,30413.591796875,98230
2024-02-15,30590.0,30590.0,30175.0,30230.0,30169.083984375,56305
2024-02-16,30305.0,30490.0,30190.0,30420.0,30358.701171875,49288
2024-02-19,30500.0,31060.0,30440.0,30935.0,30872.6640625,122104
2024-02-20,30935.0,31160.0,30835.0,30910.0,30847.71484375,109219
2024-02-21,31165.0,31230.0,30840.0,30995.0,30932.54296875,59597
2024-02-22,30920.0,31275.0,30545.0,30855.0,30792.826171875,68091
2024-02-23,31035.0,32105.0,31030.0,31525.0,31461.474609375,337969
2024-02-26,32075.0,32240.0,31845.0,31975.0,31910.568359375,198893
2024-02-27,32155.0,32300.0,31780.0,31965.0,31900.587890625,151745
2024-02-28,31960.0,32240.0,31695.0,32240.0,32175.03515625,127120
2024-02-29,32185.0,32185.0,31700.0,31785.0,31720.951171875,98414
2024-03-04,31785.0,32090.0,31530.0,31790.0,31725.94140625,83029
2024-03-05,31650.0,32315.0,31630.0,32220.0,32155.07421875,85311
2024-03-06,32175.0,32745.0,32000.0,32745.0,32679.017578125,192913
2024-03-07,32885.0,33105.0,32165.0,32500.0,32434.509765625,239305
2024-03-08,32525.0,33960.0,32525.0,33960.0,33891.5703125,360414
2024-03-11,34060.0,34420.0,33895.0,34035.0,33966.41796875,258287
2024-03-12,33910.0,34460.0,33820.0,34415.0,34345.65234375,155223
2024-03-13,34400.0,34800.0,33390.0,34295.0,34225.89453125,347308
2024-03-14,34285.0,34785.0,34285.0,34670.0,34600.13671875,201921
2024-03-15,34755.0,34820.0,34055.0,34305.0,34235.875,114324
